employee_id,age,gender,education_level,department,job_level,experience_years,salary_lpa,training_hours,certifications_count,projects_count,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,qa_defect_density,story_points_completed,billable_hours_ratio,sick_days,unplanned_absences,avg_login_hours,peer_feedback_score,manager_score,kudos_count,promotions_in_2y,salary_percentile_band,manager_tenure,internal_hackathons_participated,overtime_hours_monthly,engagement_score,last_promotion_years_ago,perf_band_next
EMP10757,35,Male,Bachelor,Engineering,Junior,10,9.67,63.1,1,7,6.1,0.973,16,2.83,0.87,47.4,0.816,4,1,8.1,4.03,3.64,7,0,Low,3.2,0,7.6,62.0,0.6,Low
EMP10758,25,Female,Bachelor,Support,Mid,0,9.89,38.3,4,7,4.0,0.871,16,4.61,1.36,80.9,0.656,3,3,8.5,3.7,4.04,8,0,Medium,4.2,1,30.9,99.7,3.5,Medium
EMP10759,49,Male,Diploma,Engineering,Senior,28,25.28,55.9,1,8,9.6,0.492,13,3.73,2.26,86.8,0.852,1,1,6.5,4.38,4.07,7,0,High,2.1,1,12.1,61.7,3.0,High
EMP10760,27,Female,Bachelor,Support,Junior,4,2.5,40.8,0,2,4.1,0.919,11,4.49,1.26,72.9,0.876,1,1,8.6,4.93,3.8,11,0,Low,7.6,1,21.5,53.6,4.2,Medium
EMP10761,42,Male,Master,HR,Junior,16,11.06,66.6,1,6,3.8,0.964,12,3.95,2.06,71.1,0.659,5,5,8.4,3.96,3.95,9,1,Low,5.4,5,2.9,88.9,2.9,High
EMP10762,58,Female,Master,Engineering,Mid,32,25.97,18.9,2,5,5.7,0.782,8,3.69,0.2,73.9,0.776,2,1,8.6,3.49,2.93,3,0,Medium,2.9,0,23.7,79.4,4.6,High
EMP10763,57,Male,Bachelor,Engineering,Junior,31,16.21,37.9,0,6,1.6,0.765,10,3.0,3.31,86.1,0.825,2,1,8.3,4.02,3.37,7,1,Low,4.2,2,0.0,76.2,2.9,High
EMP10764,35,Male,Bachelor,Engineering,Junior,13,13.42,50.1,1,7,1.4,0.885,16,4.35,1.45,33.6,0.703,2,2,8.5,3.26,4.17,9,1,Medium,5.6,0,35.4,66.7,2.6,Medium
EMP10765,51,Female,Bachelor,Marketing,Junior,28,22.97,34.6,8,12,3.6,0.694,10,4.01,2.58,53.8,0.807,5,1,7.6,3.76,3.12,8,0,High,3.9,1,22.8,65.1,3.2,Medium
EMP10766,44,Male,Diploma,Sales,Mid,23,14.36,58.7,2,5,0.3,0.965,15,5.0,1.97,63.4,0.616,2,2,8.6,5.0,3.8,10,1,Low,3.3,2,13.8,77.2,4.4,High
EMP10767,39,Male,Diploma,HR,Mid,13,12.7,30.2,3,9,3.1,0.971,17,4.28,2.16,69.3,0.774,3,7,9.5,3.68,3.74,8,0,Low,3.1,0,21.7,61.8,2.3,Low
EMP10768,26,Male,Master,Finance,Junior,2,8.58,75.2,1,7,11.8,0.864,8,3.42,0.78,18.6,0.837,3,1,7.5,3.98,3.62,6,0,Medium,5.2,2,3.3,97.0,4.6,Low
EMP10769,35,Male,PhD,Finance,Mid,13,16.63,76.2,4,6,8.2,0.923,17,3.9,1.12,37.3,0.672,4,1,7.5,3.7,4.18,10,1,Medium,3.7,0,14.0,73.9,1.7,High
EMP10770,46,Male,Diploma,Support,Mid,25,17.53,43.1,4,3,5.2,0.678,13,4.0,1.14,64.6,0.522,4,2,8.9,3.55,3.86,12,0,Medium,3.5,1,23.4,66.3,2.4,High
EMP10771,59,Female,Bachelor,Support,Junior,34,23.95,47.9,4,6,10.2,0.88,10,4.51,1.82,87.3,0.836,2,2,7.4,4.09,2.86,7,1,Medium,1.6,0,21.7,64.1,0.0,High
EMP10772,21,Male,Master,Finance,Mid,0,11.51,59.5,7,5,0.7,0.864,14,4.63,2.99,55.8,0.513,4,2,7.2,3.04,4.06,6,0,High,4.7,1,15.9,52.1,2.4,Low
EMP10773,48,Female,Master,Marketing,Senior,22,17.89,16.6,1,6,14.0,0.76,9,3.59,2.19,50.3,0.678,4,3,8.6,3.7,3.35,10,0,Low,4.1,3,19.2,80.9,1.0,Low
EMP10774,54,Other,Bachelor,Marketing,Mid,28,25.01,14.4,7,6,2.2,0.731,9,2.85,0.99,76.6,0.87,3,1,7.6,2.99,2.75,7,0,High,3.8,0,26.8,58.5,4.0,High
EMP10775,58,Male,Bachelor,Sales,Mid,33,22.58,60.6,2,4,12.0,0.6,15,2.4,1.88,57.8,0.582,5,1,9.6,4.73,4.22,11,0,Medium,4.9,0,23.2,68.1,3.9,High
EMP10776,37,Female,Master,Marketing,Mid,12,21.8,42.9,3,6,12.0,0.927,15,2.9,1.73,84.4,0.476,6,4,7.5,4.39,2.87,15,0,High,6.1,1,0.0,100.0,5.2,Medium
EMP10777,25,Female,Master,Engineering,Junior,0,6.32,33.9,4,4,-3.0,0.769,20,3.29,1.48,60.1,0.838,6,1,7.1,3.34,3.45,10,0,Medium,6.0,2,15.9,42.9,6.0,Low
EMP10778,31,Female,Bachelor,Marketing,Senior,5,17.64,38.2,4,3,9.9,0.933,16,4.75,1.79,40.5,0.644,2,2,8.1,2.69,3.91,8,1,High,5.7,2,16.2,68.5,2.7,Low
EMP10779,54,Male,PhD,Support,Lead,31,33.91,0.0,1,3,2.9,0.719,10,4.76,2.49,96.3,0.728,8,2,8.6,4.09,3.65,5,1,High,4.0,0,3.5,49.5,1.7,Medium
EMP10780,55,Male,Diploma,Engineering,Lead,30,23.57,34.6,2,6,1.7,0.822,13,4.37,1.15,92.2,0.929,5,1,8.5,3.77,3.26,8,1,Low,3.3,0,5.4,61.9,3.8,High
EMP10781,45,Male,Master,Support,Junior,20,15.67,24.4,1,5,6.1,0.84,11,4.56,1.49,44.0,0.545,3,4,8.7,5.0,3.0,4,1,Medium,2.2,1,31.0,67.9,2.3,Low
EMP10782,25,Female,Diploma,Support,Mid,4,10.32,54.5,1,5,-0.0,0.405,7,3.2,2.68,73.7,0.662,2,2,7.4,4.64,3.17,5,0,Medium,3.2,2,8.7,50.4,1.9,Low
EMP10783,25,Other,Bachelor,Engineering,Junior,0,8.73,55.9,1,6,6.0,0.936,16,2.64,2.22,57.8,0.821,3,3,9.5,4.18,2.95,6,1,Medium,4.5,0,11.8,76.1,3.0,Low
EMP10784,39,Female,Diploma,Sales,Mid,16,10.45,48.4,4,6,0.2,0.644,10,3.0,2.95,78.6,0.521,3,1,6.1,3.48,3.61,6,0,Low,2.8,1,8.0,92.0,1.9,Medium
EMP10785,43,Male,Bachelor,Support,Mid,22,18.25,45.1,1,10,4.7,0.881,15,2.28,3.09,45.7,0.648,1,1,7.2,3.64,3.32,7,1,Low,4.7,3,20.1,75.0,6.7,Low
EMP10786,22,Female,Bachelor,Support,Mid,0,7.44,11.0,4,3,9.3,0.692,7,2.92,0.58,84.2,0.864,4,0,8.1,3.98,2.73,8,0,Low,2.4,1,18.8,82.6,2.5,Low
EMP10787,47,Male,Bachelor,Engineering,Junior,26,21.24,48.6,2,4,5.5,0.843,14,3.35,2.06,91.3,0.663,6,3,7.3,4.01,3.5,9,1,Medium,0.8,3,35.4,94.4,2.9,High
EMP10788,42,Female,Bachelor,HR,Lead,16,20.54,49.3,3,4,2.6,0.977,13,3.82,1.34,44.2,0.83,4,0,7.7,3.38,3.25,9,1,Medium,6.3,2,10.6,79.1,4.5,Medium
EMP10789,21,Male,Bachelor,Finance,Junior,0,6.93,60.4,4,9,6.2,0.902,7,3.79,0.72,66.5,0.78,6,2,6.9,2.98,3.89,9,2,Medium,3.5,2,21.2,34.7,6.9,Medium
EMP10790,24,Female,Master,Engineering,Junior,3,7.68,76.1,4,5,-1.6,0.907,14,3.22,1.09,91.8,0.864,4,1,7.9,4.96,3.95,7,0,Low,2.7,1,0.0,72.7,2.6,High
EMP10791,38,Female,Master,HR,Senior,14,19.74,7.5,2,8,0.6,0.499,9,4.1,1.53,43.0,0.841,3,8,8.7,3.82,4.64,12,0,High,2.1,2,1.8,32.5,0.0,Low
EMP10792,49,Male,Master,Engineering,Senior,25,22.33,31.0,5,7,2.3,0.796,4,3.23,1.53,50.3,0.594,2,4,7.5,4.05,4.15,4,0,Medium,5.4,1,29.3,59.2,2.9,Medium
EMP10793,53,Male,Bachelor,Engineering,Mid,29,25.35,24.6,1,2,7.1,0.828,12,3.71,1.25,79.6,0.755,4,1,7.0,3.29,2.94,8,1,High,7.5,3,27.1,47.5,0.0,Medium
EMP10794,37,Female,Bachelor,Sales,Mid,13,17.26,41.1,4,5,5.6,0.769,9,2.92,1.79,61.5,0.78,3,2,7.5,4.62,2.18,3,1,High,3.6,1,20.4,74.1,2.1,Medium
EMP10795,32,Male,Master,Finance,Junior,6,12.58,38.2,5,5,6.1,0.636,10,4.46,4.0,30.3,0.465,3,1,9.4,4.42,2.64,2,0,High,4.0,0,27.3,56.5,5.7,Low
EMP10796,58,Female,Diploma,Finance,Junior,34,23.86,33.8,4,9,3.9,0.627,19,3.71,0.25,58.0,0.704,2,2,9.4,3.84,3.35,13,1,Medium,6.9,1,5.2,74.5,1.6,High
EMP10797,38,Female,Bachelor,Marketing,Mid,14,18.19,56.5,4,5,0.8,0.825,9,4.18,2.82,103.4,0.539,0,1,7.5,3.93,2.57,6,0,Medium,0.5,4,32.5,81.7,1.1,High
EMP10798,33,Female,PhD,Sales,Mid,9,11.24,18.2,1,6,10.0,0.706,8,2.85,1.78,110.4,0.841,8,2,8.7,3.97,3.27,11,1,Medium,8.8,2,5.7,55.6,4.5,Medium
EMP10799,38,Male,PhD,Engineering,Mid,15,15.31,19.3,1,4,1.2,0.454,6,3.82,1.41,51.0,0.878,6,2,8.1,3.86,3.72,9,1,Low,9.9,2,19.2,73.8,2.6,Low
EMP10800,21,Male,Bachelor,Engineering,Junior,0,7.91,19.6,3,7,5.7,0.874,9,4.1,0.0,44.9,0.772,7,1,9.6,4.13,3.31,7,1,High,0.0,0,43.7,30.7,5.2,Low
EMP10801,32,Male,Master,Engineering,Senior,9,18.08,31.5,1,4,3.6,0.933,12,2.27,2.49,54.9,0.776,3,1,8.3,4.03,3.9,9,1,Medium,4.3,1,7.2,47.6,2.5,Low
EMP10802,41,Female,Bachelor,HR,Senior,16,18.73,15.9,1,11,6.3,0.884,11,4.52,0.5,104.6,0.505,1,3,7.9,3.69,3.27,10,1,Medium,2.9,3,29.5,89.0,4.2,High
EMP10803,56,Male,Master,Engineering,Junior,32,24.4,37.1,2,6,1.6,0.972,8,2.83,2.55,83.5,0.638,8,4,10.0,3.1,3.17,8,0,Medium,3.9,1,25.7,56.8,0.2,High
EMP10804,49,Male,Diploma,Engineering,Junior,24,15.01,35.0,1,6,8.2,0.885,9,3.85,3.37,97.2,0.918,4,1,7.0,3.78,4.9,8,0,Medium,3.6,2,10.7,62.1,1.3,High
EMP10805,51,Male,Bachelor,Engineering,Mid,26,19.47,23.8,3,6,9.5,0.519,16,4.95,0.65,87.0,0.727,5,1,8.5,4.25,3.68,4,0,Medium,6.3,3,36.9,57.7,2.7,Medium
EMP10806,42,Female,Bachelor,Finance,Senior,17,16.02,53.7,2,5,8.0,0.862,13,4.37,2.85,36.0,0.969,4,1,9.7,4.2,3.78,4,0,Low,4.3,2,6.9,44.0,2.3,Medium
EMP10807,25,Male,Bachelor,Finance,Senior,1,10.75,36.9,3,5,4.6,0.804,9,2.66,1.82,44.1,0.988,1,3,8.9,4.59,4.29,12,0,Medium,2.5,2,15.6,54.5,7.5,Low
EMP10808,36,Female,Master,Support,Senior,12,20.56,57.1,0,5,2.3,0.845,12,3.58,0.0,49.7,0.785,5,1,7.2,4.65,4.31,7,0,High,4.1,2,22.4,69.9,4.8,Medium
EMP10809,59,Female,Bachelor,Marketing,Mid,35,26.73,34.5,2,5,15.3,0.83,12,4.56,0.72,53.5,0.663,4,1,7.1,4.22,3.44,6,0,Medium,5.6,1,15.0,64.2,4.8,High
EMP10810,22,Female,Master,Sales,Junior,0,6.0,37.6,2,6,0.0,0.851,14,3.13,1.96,50.1,0.685,7,1,6.4,3.91,4.43,8,1,Low,1.9,2,47.1,86.1,2.7,Low
EMP10811,55,Other,Master,Engineering,Mid,30,23.36,27.9,4,9,7.5,0.647,14,3.45,2.16,52.6,0.83,8,1,9.9,4.01,3.39,5,0,Medium,0.9,2,3.4,60.7,0.5,Low
EMP10812,47,Female,Bachelor,Sales,Junior,21,16.23,37.9,3,6,5.3,0.646,14,3.43,0.38,79.1,0.52,6,3,6.7,3.46,4.41,3,0,Medium,8.9,1,32.2,69.8,6.0,Medium
EMP10813,32,Female,Master,Engineering,Senior,7,16.08,50.8,2,8,3.7,0.658,12,4.1,1.83,68.0,0.931,8,0,9.0,4.28,2.84,11,1,High,3.1,1,0.0,61.8,0.1,Medium
EMP10814,51,Male,Bachelor,Sales,Junior,26,18.47,30.6,1,8,4.7,0.886,10,2.62,2.54,91.8,0.76,8,3,6.4,4.59,3.49,12,1,High,4.2,2,0.0,84.0,2.0,High
EMP10815,53,Female,Bachelor,HR,Junior,28,18.62,47.3,1,2,2.0,0.702,12,4.14,2.7,70.5,0.601,7,2,11.2,4.42,3.86,8,0,Low,3.6,0,16.5,48.5,4.0,High
EMP10816,22,Female,Bachelor,Sales,Mid,0,5.56,23.4,2,6,5.7,0.806,11,3.26,1.43,50.1,0.547,3,3,6.5,4.13,3.95,7,1,Low,5.7,1,23.4,77.2,7.7,Low
EMP10817,25,Female,Master,Engineering,Mid,4,11.75,51.7,3,7,5.3,0.893,20,3.69,2.19,69.1,0.567,4,2,8.2,3.66,3.11,7,0,Low,8.4,2,30.9,76.1,6.1,Low
EMP10818,46,Female,Master,Finance,Mid,23,17.69,27.6,3,8,14.7,0.944,10,3.54,2.77,31.8,0.72,1,1,9.6,3.59,2.55,7,1,Low,5.8,0,32.1,57.7,4.1,Low
EMP10819,59,Other,Master,Support,Mid,34,25.8,53.3,2,5,8.3,0.802,6,4.12,2.57,14.1,0.721,3,2,7.3,3.7,4.02,12,1,Medium,1.2,1,18.0,68.5,6.9,High
EMP10820,21,Female,Master,Marketing,Lead,0,15.05,39.1,3,4,6.1,0.742,17,3.69,2.6,79.2,0.812,4,3,8.8,3.36,3.56,4,0,Medium,1.5,3,21.0,75.8,2.1,Low
EMP10821,46,Male,PhD,Finance,Senior,22,27.32,65.4,2,7,6.3,0.842,17,4.71,1.9,87.4,0.881,3,2,7.8,3.96,3.43,11,1,High,3.6,1,18.4,59.6,3.8,High
EMP10822,26,Male,Bachelor,Sales,Senior,1,8.38,17.2,3,3,11.4,0.992,11,4.39,1.71,66.6,0.759,4,2,8.6,2.12,4.86,11,1,Low,3.9,2,31.3,59.3,5.6,Low
EMP10823,46,Male,PhD,Engineering,Mid,25,19.86,11.4,2,3,0.1,0.81,20,3.14,2.04,56.4,0.77,6,3,9.4,3.48,3.49,3,2,Low,0.7,4,3.6,51.6,0.5,Low
EMP10824,45,Male,Bachelor,Marketing,Mid,21,18.62,26.9,1,8,3.3,0.935,10,4.66,1.11,35.5,0.609,5,0,7.6,3.84,3.34,6,0,Medium,6.3,2,9.4,100.0,3.7,High
EMP10825,24,Male,Bachelor,Sales,Mid,0,9.77,13.1,2,3,-3.6,0.759,11,3.92,2.8,90.7,0.659,2,3,9.9,5.0,2.44,8,0,Medium,2.1,3,24.6,63.0,3.8,Low
EMP10826,47,Male,Bachelor,Engineering,Mid,23,17.34,13.1,5,5,6.2,0.748,13,3.82,0.42,75.8,0.467,6,1,8.5,3.8,2.94,5,0,Low,7.8,1,26.5,51.6,3.7,Medium
EMP10827,55,Male,Bachelor,HR,Mid,30,19.1,49.2,1,7,7.4,0.837,10,4.29,1.35,71.4,0.555,4,1,10.4,3.82,4.31,6,0,Low,8.5,2,29.5,43.5,1.1,High
EMP10828,54,Female,Bachelor,Support,Mid,31,23.37,37.9,1,10,0.0,0.866,12,2.97,1.77,64.9,0.791,1,2,7.1,3.3,3.19,7,1,Medium,4.0,1,15.3,58.0,3.8,High
EMP10829,22,Male,Bachelor,Finance,Junior,0,2.5,29.4,1,4,9.7,0.977,14,2.73,2.22,54.7,0.851,6,5,7.3,4.83,4.14,5,0,Low,5.5,0,11.0,74.0,3.5,Low
EMP10830,30,Female,Diploma,Sales,Junior,6,8.2,31.0,1,7,1.1,0.844,12,3.72,2.39,40.5,0.891,2,1,7.8,3.31,2.8,13,0,Medium,1.8,2,23.0,66.2,2.0,Low
EMP10831,30,Female,Bachelor,Finance,Senior,5,16.63,27.2,1,3,2.6,0.953,5,3.28,3.14,70.6,0.902,4,1,6.6,5.0,3.09,8,0,High,5.9,2,5.0,75.3,4.4,Medium
EMP10832,38,Male,Master,Sales,Junior,16,11.03,67.7,0,4,4.5,0.811,15,5.0,1.87,53.2,0.761,6,4,9.2,3.36,3.07,11,0,Low,3.4,4,32.7,80.7,5.4,Medium
EMP10833,26,Male,Bachelor,Sales,Mid,4,10.58,24.8,1,8,10.4,0.719,13,3.16,1.15,55.7,0.798,1,1,8.0,4.36,4.03,7,0,Medium,2.1,1,11.0,67.7,1.7,Low
EMP10834,54,Male,Bachelor,Engineering,Mid,31,25.38,14.2,1,2,0.6,0.82,9,3.73,1.67,102.8,0.816,7,2,6.7,3.77,3.55,11,0,High,3.9,0,13.2,68.1,3.9,High
EMP10835,51,Other,Bachelor,Sales,Junior,29,19.01,52.3,2,5,5.2,0.838,11,3.83,1.51,63.9,0.949,5,4,7.1,3.46,2.92,15,0,Medium,3.5,3,23.5,93.5,5.5,High
EMP10836,52,Male,Bachelor,Finance,Senior,29,22.89,34.1,3,5,7.1,0.855,19,4.56,2.27,11.0,0.874,3,4,7.1,4.41,4.2,9,1,Low,3.8,2,8.7,81.0,5.5,Medium
EMP10837,28,Female,Bachelor,Engineering,Junior,5,7.14,74.7,2,7,6.3,0.786,11,3.0,0.84,53.2,0.706,7,2,9.2,4.6,4.05,8,0,Low,6.6,0,4.5,75.8,2.7,Medium
EMP10838,21,Female,Master,Marketing,Senior,0,13.74,28.5,3,4,6.4,0.553,11,2.57,1.64,43.0,0.677,2,1,8.6,3.69,3.94,7,0,Medium,2.8,2,27.5,64.9,4.9,Low
EMP10839,56,Other,Bachelor,Engineering,Senior,33,26.67,53.2,3,4,7.0,0.757,10,4.68,3.26,61.9,0.84,5,1,7.9,3.79,3.91,8,1,Low,8.3,2,5.6,80.1,2.6,High
EMP10840,32,Male,Master,Finance,Junior,8,16.05,57.5,5,10,1.8,0.907,11,3.76,1.96,33.7,0.729,6,3,7.7,3.55,3.1,11,0,High,1.6,1,18.6,75.3,4.5,Low
EMP10841,46,Male,Master,Finance,Junior,21,17.95,28.6,3,6,10.8,0.934,18,4.27,0.85,74.5,0.801,3,6,7.8,3.93,4.58,4,1,High,8.1,2,16.2,74.7,1.7,Medium
EMP10842,56,Male,Bachelor,Finance,Mid,34,26.52,24.6,0,8,3.6,0.67,6,4.3,1.49,58.5,0.757,3,1,10.2,3.14,3.63,6,0,High,2.3,1,0.0,80.8,0.3,High
EMP10843,22,Male,Master,Finance,Mid,0,15.31,51.3,2,3,3.0,0.884,14,4.42,0.0,54.5,0.969,5,2,7.8,2.18,3.89,6,1,High,4.5,0,5.5,74.9,4.0,Low
EMP10844,21,Male,Bachelor,Support,Junior,0,9.11,48.3,3,7,9.4,0.86,12,3.44,1.75,68.3,0.95,2,2,9.1,2.68,3.97,4,0,High,3.4,3,19.5,47.2,4.6,Low
EMP10845,21,Female,Master,Sales,Lead,0,16.11,12.6,2,9,1.5,0.712,8,3.25,3.28,63.3,0.634,4,1,7.7,3.67,3.04,8,0,High,3.7,2,28.3,70.8,4.3,Low
EMP10846,27,Female,Master,Marketing,Junior,6,11.0,17.7,4,5,5.3,0.718,11,2.3,0.73,62.0,0.92,5,1,10.1,3.16,5.0,12,0,Medium,6.3,1,8.4,53.3,1.5,Low
EMP10847,23,Female,Master,Marketing,Senior,1,9.82,0.0,1,5,1.1,0.709,12,3.0,0.49,60.1,0.804,1,3,6.6,3.73,3.68,6,0,Low,7.8,1,7.1,79.5,0.0,Low
EMP10848,52,Female,Master,Engineering,Junior,29,20.91,48.7,0,5,14.1,0.649,13,3.74,1.21,64.6,0.939,3,1,9.1,3.49,3.72,15,1,Low,7.1,0,22.3,46.5,4.6,Medium
EMP10849,44,Male,Master,Engineering,Lead,21,23.01,33.3,1,4,13.2,0.624,13,3.21,2.63,72.5,0.926,5,3,7.2,3.38,3.41,10,0,Medium,3.6,1,24.0,69.5,5.6,Low
EMP10850,59,Female,PhD,Sales,Junior,35,25.37,35.1,2,6,3.6,0.785,13,2.9,3.33,69.8,0.952,3,3,10.8,3.41,4.5,8,0,Low,4.9,1,25.3,70.9,0.0,High
EMP10851,52,Female,Bachelor,Engineering,Mid,31,25.31,7.6,1,4,6.1,0.835,14,3.74,2.2,89.8,0.967,1,2,8.9,4.38,4.53,9,1,High,2.8,2,18.2,52.8,2.5,High
EMP10852,58,Female,Master,HR,Mid,35,28.06,18.2,2,8,4.0,0.874,13,4.64,0.64,53.0,0.791,3,4,6.1,3.94,3.81,8,0,High,2.3,1,10.7,68.8,1.3,High
EMP10853,30,Female,Master,HR,Junior,5,8.8,29.4,3,2,2.6,0.761,11,3.66,1.78,70.2,0.679,5,2,7.0,4.74,2.67,12,1,Medium,2.0,3,23.8,81.5,3.4,Medium
EMP10854,32,Male,Bachelor,Finance,Senior,7,16.17,25.9,1,6,4.5,0.849,17,2.91,3.41,118.8,0.631,5,3,8.9,3.86,3.58,8,1,High,3.5,0,15.2,61.7,5.4,Medium
EMP10855,54,Male,PhD,Engineering,Junior,32,23.99,40.1,4,6,3.8,0.889,11,4.59,1.52,64.1,0.876,4,2,8.9,2.65,3.65,12,1,Medium,5.0,2,22.7,74.3,2.6,High
EMP10856,30,Male,Bachelor,Marketing,Mid,7,10.33,48.5,1,6,-2.1,0.777,11,3.16,1.93,65.0,0.855,2,1,8.8,3.17,3.38,8,1,Medium,0.3,2,10.8,77.6,2.1,Medium
EMP10857,23,Male,Bachelor,Sales,Mid,0,10.69,78.9,1,10,5.1,0.884,12,4.74,2.02,37.2,0.556,7,4,8.3,3.87,3.01,8,0,High,4.4,1,13.9,54.0,3.7,Low
EMP10858,47,Female,Diploma,Marketing,Mid,23,22.13,37.6,1,3,3.8,0.777,16,3.52,0.41,49.3,0.673,5,3,7.7,3.95,2.61,7,1,High,7.8,2,21.4,70.6,0.0,Medium
EMP10859,52,Male,Bachelor,Engineering,Junior,27,15.6,58.1,3,5,5.2,0.839,13,3.77,2.7,62.7,0.77,3,3,9.4,3.45,4.73,11,0,Medium,7.0,1,0.0,66.8,4.5,High
EMP10860,58,Female,Master,Sales,Junior,35,21.34,23.1,1,7,3.7,0.806,10,4.79,2.57,76.7,0.854,5,1,7.1,3.32,4.22,9,0,Medium,3.2,2,29.4,69.8,4.9,High
EMP10861,57,Female,Bachelor,Engineering,Junior,32,18.52,7.9,5,5,2.6,0.912,12,2.75,0.01,79.3,0.761,3,0,8.2,3.44,3.72,12,0,Low,1.4,1,15.5,45.9,3.0,High
EMP10862,25,Male,Bachelor,Finance,Mid,0,9.81,31.7,1,6,7.5,0.934,7,2.96,0.6,72.2,0.965,9,2,7.4,3.71,3.25,5,0,Medium,5.5,2,0.0,48.9,2.2,Low
EMP10863,51,Male,Bachelor,HR,Junior,29,19.25,9.2,0,6,6.1,0.936,11,3.47,0.93,82.7,0.498,3,3,7.3,3.77,3.95,6,1,Medium,0.0,1,17.7,88.3,2.5,High
EMP10864,53,Female,Bachelor,Support,Lead,28,28.95,38.3,4,6,9.6,0.909,13,3.6,2.47,43.0,0.717,4,1,7.5,3.14,3.84,8,1,High,6.9,0,11.7,81.3,2.5,High
EMP10865,48,Female,Master,HR,Mid,26,20.71,24.0,2,9,6.0,0.759,8,5.0,1.12,75.8,0.551,1,3,7.2,3.95,3.42,12,0,Medium,4.0,0,5.6,73.3,2.9,High
EMP10866,52,Male,Master,Sales,Mid,29,25.62,2.8,2,7,3.2,0.92,15,3.08,2.16,65.3,0.946,5,3,8.8,3.94,3.97,7,0,Medium,8.5,3,35.6,83.5,0.2,Low
EMP10867,53,Male,Diploma,Engineering,Mid,29,19.92,69.2,1,6,6.5,0.781,8,2.79,1.64,67.7,0.611,2,1,6.3,3.73,4.06,7,1,Low,0.7,0,24.4,50.1,3.7,Medium
EMP10868,38,Female,Bachelor,Finance,Junior,14,11.78,28.3,0,6,-3.9,0.974,9,3.04,1.86,57.0,0.617,4,2,8.6,3.39,4.18,9,0,Medium,6.5,1,14.4,66.6,2.3,Medium
EMP10869,22,Male,Bachelor,Sales,Mid,0,8.92,8.5,1,5,12.4,0.815,16,3.86,2.25,44.0,0.456,5,1,7.3,4.2,3.08,5,1,Medium,4.3,1,16.5,65.2,3.0,Low
EMP10870,38,Female,Bachelor,HR,Junior,16,13.95,54.2,2,4,5.1,0.9,8,4.04,2.05,38.3,0.6,3,1,8.1,4.59,4.0,4,0,High,3.8,0,18.7,58.4,2.0,Low
EMP10871,28,Male,Bachelor,Engineering,Mid,7,13.74,24.9,3,4,12.7,0.592,14,3.21,1.78,72.1,0.703,7,3,7.9,3.53,4.52,10,0,Medium,1.5,0,0.0,53.0,3.7,Low
EMP10872,25,Male,Bachelor,Engineering,Mid,0,4.78,57.6,1,7,0.5,0.902,13,3.71,2.09,76.0,0.549,7,2,7.5,3.42,3.91,7,0,Low,5.8,1,42.3,89.7,5.4,Low
EMP10873,25,Male,Bachelor,Engineering,Mid,0,11.39,24.8,1,5,-0.5,0.803,11,5.0,2.0,62.1,0.943,5,2,9.6,4.08,5.0,10,0,High,6.0,1,16.4,60.6,3.4,Low
EMP10874,48,Female,Bachelor,Support,Lead,22,19.66,28.3,1,7,5.5,0.932,10,3.72,1.61,64.7,0.536,4,3,7.7,3.1,3.57,8,1,Low,8.4,2,34.1,76.8,0.1,High
EMP10875,40,Female,Bachelor,Sales,Junior,16,11.84,44.2,2,6,5.5,0.732,6,3.92,1.41,49.2,0.747,5,1,8.9,3.03,2.5,8,0,Medium,6.7,1,7.5,75.0,3.0,Medium
EMP10876,42,Male,Bachelor,Engineering,Mid,16,15.15,48.7,0,5,5.4,0.806,7,5.0,3.49,76.1,0.478,3,2,9.0,3.41,3.11,8,0,Medium,3.2,1,21.9,85.7,3.4,Medium
EMP10877,50,Other,Master,Support,Junior,27,23.51,51.8,1,4,4.7,0.881,10,3.21,1.4,66.3,0.663,7,3,7.8,3.99,3.23,8,0,High,2.3,1,4.2,81.0,2.9,High
EMP10878,42,Male,Master,Engineering,Mid,21,16.5,36.4,1,6,1.5,0.806,7,3.17,3.03,57.0,0.592,1,0,6.6,3.27,4.09,9,0,Low,1.5,1,0.0,65.4,1.6,Medium
EMP10879,45,Male,Bachelor,Sales,Senior,23,22.86,47.5,1,5,-1.9,0.675,9,3.37,1.18,84.1,0.97,6,6,7.0,3.79,4.28,5,0,Medium,7.7,0,25.0,51.0,2.9,Medium
EMP10880,24,Male,Master,Marketing,Junior,2,7.31,51.4,2,4,5.1,0.813,10,3.33,2.53,79.2,0.759,4,2,9.6,2.59,3.8,6,0,Low,2.8,1,17.9,83.4,4.5,Low
EMP10881,54,Male,Master,Support,Mid,31,22.98,41.6,4,4,-1.1,0.865,8,2.43,3.41,31.2,0.642,4,1,8.7,4.17,3.9,5,1,Medium,7.8,2,10.7,88.3,2.5,High
EMP10882,38,Female,Bachelor,Marketing,Mid,12,13.92,35.4,2,8,-1.5,0.885,19,3.8,1.5,66.1,0.788,3,5,8.3,4.66,5.0,4,1,Medium,5.7,2,0.0,100.0,5.5,High
EMP10883,27,Male,Bachelor,Sales,Junior,5,5.77,12.0,1,6,2.5,0.909,14,3.85,1.2,43.9,0.875,3,2,7.4,3.25,3.12,13,1,Low,5.2,2,11.3,84.7,1.8,Low
